21735,Mighty Avengers (2007) #17,17,92900,8,"SECRET INVASION TIE-IN! Is this the true return of Captain Mar-Vell or is something more sinister at play? Plus, Marvel Boy is confronted with his true destiny!", | Dum Dum Dugan | Hank Pym | Skrulls, | writer:Brian Michael Bendis | colorist:Marko Djurdjevic | colorist:Dean White | other:Andy Lanning | letterer:Dave Lanphear | inker:Danny K. Miki | penciller:Khoi Pham, | Secret Invasion, | onsaleDate:2008-08-27T00:00:00-0400 | focDate:2008-08-07T00:00:00-0400 | unlimitedDate:2009-04-13T00:00:00-0400 | digitalPurchaseDate:2010-07-29T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,8

