29817,Avengers: The Initiative (2007) #34,34,38615,40,"SIEGE BLOCKBUSTER TIE-IN!!  In Asgard, Taskmaster clashes with Captain America!  Meanwhile, the battle for Camp H.A.M.M.E.R. reaches a fever pitch...but whose side is Penance on?  And will Night Thrasher  betray his friends to get back his brother? This is the story that changes the Initiative forever! Rated T  ...$2.99", | Bengal | Captain America | Constrictor | Diamondback (Rachel Leighton) | Justice | Norman Osborn | Penance (Robert Baldwin) | Rage | Sentry (Robert Reynolds) | Slapstick | Taskmaster | Tigra (Greer Nelson), | letterer:Joe Caramagna | colorist:Edgar Delgado | writer:Christos Gage | inker:Andrew Hennessy | penciller:Jorge Molina | editor:Bill Rosemann | penciller (cover):David Yardin, | Siege, | onsaleDate:2010-03-24T00:00:00-0400 | focDate:2010-03-04T00:00:00-0500 | unlimitedDate:2010-12-21T00:00:00-0500 | digitalPurchaseDate:2012-01-03T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,3

