13967,Uncanny X-Men (1963) #426,426,89878,7,, | Cyclops | Husk | Iceman | Jubilee | Juggernaut | Polaris | X-Men, | writer:Chuck Austen | writer:Stan Lee | penciller (cover):Randall Green | colorist:Brian Haberlin | colorist:Avalon Studio | editor:Mike Marts | penciller:Philip Tan | letterer:Rus Wooton,, | onsaleDate:2003-08-15T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2013-04-02T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,6

