30586,Thor the Mighty Avenger (2010) #7,7,8244,210,"Harvey Award Winner ROGER LANGRIDGE & CHRIS SAMNEE continue their epic reimagining of the God of Thunder! In This Issue: The Awesome Asgardian does battle with Raging Robots! Pick up the book that ComicBook Resources.com says is ""quite possibly the best new super hero title of the year and is exactly what any lover of super heroes should be reading."" 32 PGS./Rated A ...$2.99", | Jane Foster | Thor, | writer:Roger Langridge | penciller:Chris Samnee,, | onsaleDate:2010-12-08T00:00:00-0500 | focDate:2010-11-27T00:00:00-0500 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2013-02-26T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,12

