20668,Hulk (2008) #2,2,93666,7,"After last issue's shocking murder, there's evidence on the S.H.I.E.L.D. Helicarrier that will bring down the killer. So...The Hulk is going after it - and might bring down the Helicarrier instead!  The one person standing in the Hulk's path - Iron Man! Also, the return of the LAST person you ever expected to see! Game on!", | Hulk | Iron Man, | letterer:Comicraft | colorist:Jason Keith | writer:Jeph Loeb | penciller (cover):Ed McGuinness | inker:Dexter Vines,, | onsaleDate:2008-02-20T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-01-16T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,2

