24157,Wolverine Origins (2006) #36,36,45451,29,WEAPON XI PART 4 Wolverine races to stop Daken from undergoing the procedure that will turn him into the ultimate weapon! But will saving his son's life cost him his own?, | Iron Man | Wolverine, | colorist:Rainier Beredo | colorist:Art Lyon | colorist:Andy Troy | penciller:Doug Braithwaite | other:Chris Eliopoulos | editor:Justin Gabrie | inker:Andrew Hennessy | inker:Kris Justice | inker:Bill Reinhold | inker:Stephen Segovia | letterer:Cory Petit | writer:Daniel Way, | Dark Reign, | onsaleDate:2009-05-28T00:00:00-0400 | focDate:2009-05-07T00:00:00-0400 | unlimitedDate:2010-01-01T00:00:00-0500 | digitalPurchaseDate:2011-08-23T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,5

