13953,Uncanny X-Men (1963) #412,412,90979,10,, | Archangel | Cyclops | Havok | Iceman | Juggernaut | Nightcrawler | Professor X | Stacy X | Wolverine | X-Men, | writer:Chuck Austen | writer:Stan Lee | colorist:Hi Fi Design | penciller:Ron Garney | editor:Mike Marts | inker:Mark Morales | letterer:Richard Starkings | letterer:Saida Temofonte | penciller (cover):Steve Uy,, | onsaleDate:2002-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-08-06T14:21:38-0400 | digitalPurchaseDate:2013-01-15T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

