21350,Wolverine Origins (2006) #26,26,48041,42,"SON OF X PART 1 The origin of the son of Wolverine! Years ago, Wolverine fathered a child whom he thought died with its mother. But Wolverine was mistaken-the child grew into a man. And he just may be the deadliest being on the face of the Earth. ", | Iron Man | Wolverine, | other:Chris Eliopoulos | penciller (cover):Greg Land | inker:Jay Leisten | colorist:Matt Milla | colorist:Justin Ponsor | letterer:Cory Petit | penciller:Stephen Segovia | writer:Daniel Way,, | onsaleDate:2008-06-25T00:00:00-0400 | focDate:2008-06-05T00:00:00-0400 | unlimitedDate:2009-05-06T00:00:00-0400 | digitalPurchaseDate:2011-06-28T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,6

