2993,Ultimates 2 (2004) #9,9,94494,7,GRAND THEFT AMERICA PART 3 A member of the Ultimates has betrayed the team! Will this terrible discovery interrupt the wedding of Iron Man and Black Widow? Find out here!,, | letterer:Chris Eliopoulos | penciller:Bryan Hitch | colorist:Laura Martin | writer:Mark Millar | inker:Paul Neary,, | onsaleDate:2005-12-07T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-05-19T00:00:00-0400 | digitalPurchaseDate:2010-12-22T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2005,12

