14118,Wolverine (1988) #173,173,74875,11,, | Alpha Flight | Amiko | Aurora | Cyclops | Iron Man | Omega Red | Puck | Shaman | Snowbird | Vermin (Edward Whelan) | Wolverine, | penciller:Sean Chen | penciller (cover):David Finch | colorist:Raymond Lee | colorist:Jose Villarrubia | editor:Mike Marts | editor:Mike Raicht | writer:Matt Nixon | writer:Frank Tieri | inker:Norm Rapmund | letterer:Richard Starkings | letterer:Saida Temofonte,, | onsaleDate:2002-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500, | printPrice:0 ,2002,2

