27865,The Rawhide Kid (2010) #1,1,9993,177,"""TOMBSTONE BLUES"" The Rawhide Kid is back in the saddle again -- and this time, he's riding with a posse!  When Wyatt and Morgan Earp are taken hostage, Rawhide has no choice but to put together a posse of the greatest western heroes in the Marvel U!  ",, | penciler:John Cassaday | penciller:Howard Chaykin | writer:Ron Zimmerman,, | onsaleDate:2010-06-09T00:00:00-0400 | focDate:2010-05-20T00:00:00-0400 | unlimitedDate:2011-02-15T00:00:00-0500 | digitalPurchaseDate:2010-07-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99,2010,6
 
