15653,Daredevil (1998) #5,5,30250,67,, | Daredevil | Mephisto | Wong, | editor:Nanci Dakesian | colorist:Richard Isanove | colorist:Dan Kemp | letterer:Dave Lanphear | letterer:Richard Starkings | inker:Jimmy Palmiotti | penciller (cover):Joe Quesada | writer:Kevin Smith | writer:Kevin West,, | onsaleDate:1999-03-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-07-13T00:00:00-0400 | digitalPurchaseDate:2011-07-26T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2005,12

