30032,Spider-Girl (2010) #4,4,14804,125,"KRAVEN'S NEW HUNT!  Ana Kravinoff explodes onto the scene to prove to her father, Kraven the Hunter, that she's worthy of the family name by taking down one of the Spider family, and Spider-Girl is her chosen prey! Looks like Spider-Girl isn't the only one with father issues, and the Grim Hunt isn't quite over... not if Ana Kravinoff has her way! AMAZING SPIDER-MAN: GRIM HUNT's Matthew Southworth joins Paul Tobin for this two-part Spider-Epic! ", | Spider-Girl (Anya Corazon), | editor:Tom Brennan | penciller (cover):Jelena Kevic Djurdjevic | writer:Paul Tobin,, | onsaleDate:2011-02-16T00:00:00-0500 | focDate:2011-02-02T00:00:00-0500 | unlimitedDate:2012-01-16T00:00:00-0500, | printPrice:2.99,2011,2
 
