14350,X-Men (1991) #6,6,39121,34,"The secret history of Team X revealed! Turns out that Omega Red has an old score to settle with Wolverine, Sabretooth and Maverick.  But will Mojo and Fenris stop them all for good?", | Beast | Gambit | Jubilee | Omega Red | Psylocke | Rogue | Sabretooth | Wolverine | X-Men, | editor:Suzanne Gaffney | editor:Bob Harras | writer:Jim Lee | writer:Scott Lobdell | letterer:Tom Orzechowski | colorist:Joe Rosas | inker:Art Thibert | inker:Scott Williams,, | onsaleDate:1992-03-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-11-30T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,4

