23938,New Avengers (2004) #52,52,93967,5,"Who is the new Sorcerer Supreme? The entire Marvel Universe hangs in the balance as the Avengers race to help the fallen Doctor Strange battle the forces of the Dark Dimension as they make their earthly power play.,2009,4
<br>Rated A ...$3.99
<br>
<br>",, | letterer:Comicraft | colorist:Chris Bachalo | colorist:Jason Keith | colorist:Justin Ponsor | inker:Matt Banning | inker:Tim Townsend | writer:Brian Michael Bendis | penciller:Billy Tan, | Dark Reign, | onsaleDate:2009-04-22T00:00:00-0400 | focDate:2009-04-02T00:00:00-0400 | unlimitedDate:2010-01-01T00:00:00-0500 | digitalPurchaseDate:2012-02-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99
 
