27696,The Black Knight (2009) #1,1,11641,155,"Everyone knows the story of King Arthur and his legendary sword Excalibur, but have you heard of Excalibur's evil counterpart Chaos the Doombringer? Travel back in time with Marvel Digital Comics Unlimited and discover the origin of the Black Knight.",, | inker:Sal Buscema | writer:Tom DeFalco | penciller:Ron Frenz | colorist:Chris Sotomayor,, | onsaleDate:2009-11-18T00:00:00-0500 | focDate:2009-10-29T00:00:00-0400 | unlimitedDate:2009-07-22T00:00:00-0400, | printPrice:3.99 ,2009,11

