485,New Mutants (2003) #13,13,32995,61," a special single-issue reunion story starring the ORIGINAL NEW MUTANTS: Moonstar, Cannonball, Magma, Karma, Sunspot & Wolfsbane! 32 PGS./MARVEL PSR...$2.99 ", | New Mutants, | writer:Nunzio DeFilippis | writer:Christina Weir | penciller (cover):Randall Green | penciller:Khary Randolph,, | onsaleDate:2004-04-21T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400, | printPrice:2.99 ,2004,4

