20998,Hulk (2008) #4,4,90566,8,This is it.  The one you've been SMASHING for. The Green Hulk RETURNS!  It's Green Hulk Vs. Red Hulk --but the real loser is the Planet Earth.  There have been knock-down-dragger-outters in the Marvel Universe -- but nothing like this!  , | Hulk, | letterer:Comicraft | colorist:Jason Keith | writer:Jeph Loeb | artist:Ed McGuinness | inker:Dexter Vines,, | onsaleDate:2008-06-25T00:00:00-0400 | focDate:2008-06-05T00:00:00-0400, | printPrice:2.99 20999,Hulk (2008) #4,4,90566,8,This is it.  The one you've been SMASHING for. The Green Hulk RETURNS!  It's Green Hulk Vs. Red Hulk --but the real loser is the Planet Earth.  There have been knock-down-dragger-outters in the Marvel Universe -- but nothing like this!  , | Hulk, | letterer:Comicraft | colorist:Guru-eFX | colorist:Jason Keith | penciller:Chris Giarrusso | penciller:Ed McGuinness | writer:Audrey Loeb | writer:Jeph Loeb | inker:Dexter Vines,, | onsaleDate:2008-06-25T00:00:00-0400 | focDate:2008-06-05T00:00:00-0400 | unlimitedDate:2009-05-22T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,6

