15292,Ultimates (2002) #1,1,4453,230,SUPER-HUMAN PART 1 It's Captain America like you've never seen him before! See the Sentinel of Liberty imagined in a whole new light during one of the biggest battles of World War Two!,,,, | onsaleDate:2002-03-06T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-09-01T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,7

