2419,New Avengers (2004) #12,12,2161,276,"RONIN PART 2 With S.H.I.E.L.D. rotten to the core and HYDRA splintered all over the world, Madame Hydra is teaming up with the new Hand to reclaim the power of the Japanese underworld. It's the Avengers versus Ninjas!", | Avengers | Captain America | Echo | Edwin Jarvis | Hawkeye | Iron Man | Luke Cage | Sentry (Robert Reynolds) | Silver Samurai | Spider-Man | Spider-Woman (Jessica Drew) | Viper | Wolverine, | writer:Brian Michael Bendis | colorist:Frank D'Armata | penciller (cover):David Finch | inker:Danny K. Miki | letterer:Richard Starkings,, | onsaleDate:2005-10-26T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2011-04-19T00:00:00-0400, | printPrice:2.5 | digitalPurchasePrice:1.99 ,2005,11

