36771,Incredible Hulks (2009) #612,612,42956,35,"DARK SON Part 1 SO MANY HULKS, ONE BOOK A MONTH WASN""T ENOUGH TO HOLD THEM! Bruce Banner is the Hulk once again, and far from being left alone, he's got a whole family of gamma-charged allies at his side. Son Skaar, daughter Lyra, cousin She-Hulk, friends A-Bomb and Korg, and wife Red She-Hulk-or is that EX-wife? Meanwhile, a universe away, Hiro-Kala, the mysterious DARK SON of Hulk, rises to power on the planer K'ai. He has a plan for his long lost family members, and it involves a bigger smash than his father has ever made. The Incredible Greg Pak (PLANET HULK) kicks off the DARK SON story as INCREDIBLE HULKS begins a new TWICE MONTHLY schedule!",,,, | onsaleDate:2010-09-01T00:00:00-0400 | focDate:2010-08-12T00:00:00-0400 | unlimitedDate:2011-10-07T00:00:00-0400 | digitalPurchaseDate:2012-05-29T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2010,9

