823,Loki (2004) #4,4,32186,62,The epic tale of Loki's rise to power comes to an end! Thor is no longer Loki's prisoner and sets out to free Asgard!, | Loki, | letterer:Cory Petit | penciller (cover):Esad Ribic | writer:Rob Rodi,, | onsaleDate:2004-10-06T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-02-25T00:00:00-0500 | digitalPurchaseDate:2010-10-05T00:00:00-0400, | printPrice:3.5 | digitalPurchasePrice:1.99 ,2004,10

