22913,X-Men: Magneto Testament (2008) #4,4,22046,124,"THE LASTEST SERIES FROM MARVEL KNIGHTS,2008,12
<br>The Poles called the little town Oswiecim...but the conquering Nazis have given it a new name. Now the young man who will eventually become Magneto faces the most unfathomable horrors of his life within the death camp known as Auschwitz-Birkenau. Whose familiar face will greet him? What will it take to survive? And in the face of such overwhelming inhumanity, how can our hero keep hope alive?
<br>Parental Advisory ...$3.99
<br>", | X-Men, | colorist:Marko Djurdjevic | colorist:Matt Hollingsworth | penciller:Carmine Di Giandomenico | letterer:Dave Lanphear | writer:Greg Pak,, | onsaleDate:2008-12-31T00:00:00-0500 | focDate:2008-12-11T00:00:00-0500 | unlimitedDate:2010-02-24T00:00:00-0500 | digitalPurchaseDate:2013-08-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
