18476,Ultimate War (2003) #3,3,114693,2,Desperate times call for desperate measures. This means Magneto and Professor X begin peace negotiations!, | Black Widow (Ultimate) | Captain America (Ultimate) | Colossus (Ultimate) | Hawkeye (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Magneto (Ultimate) | Nick Fury (Ultimate) | Storm (Ultimate) | Thor (Ultimate) | Wasp (Ultimate), | penciler:Chris Bachalo | penciler:Olivier Coipel | editor:C. B. Cebulski | editor:Ralph Macchio | editor:Stephanie Moore | letterer:Chris Eliopoulos | writer:Geoff Johns | writer:Mark Millar | colorist:Paul Mounts,, | onsaleDate:2003-03-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2010-10-19T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,1

