30645,Wolverine Weapon X (2009) #12,12,30050,59,"TOMORROW DIES TODAY PART 2 In the present, Logan must keep Cap from becoming the latest casualty on the Deathlok hit list, while in the future an aging, battle-ravaged Logan leads a last-ditch effort to shut down the Deathloks once and for all.", | Iron Man | Wolverine, | writer:Jason Aaron | penciller:Ron Garney,, | onsaleDate:2010-04-07T00:00:00-0400 | focDate:2010-03-11T00:00:00-0500 | unlimitedDate:2010-12-27T00:00:00-0500 | digitalPurchaseDate:2011-11-15T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,4

