25699,Marvel Adventures Super Heroes (2008) #14,14,4350,263,"All Hawkeye wanted was to show the Blonde Phantom a new exhibit at the art gallery, but the art gallery is in a bank lobby, and on this day the bank lobby is featuring more than art; it has a gang of bank robbers! And they're not just any bank robbers...isn't that Bruce Banner with them? Or, hey, maybe it's not. If that's NOT Bruce Banner, then a little old fashioned detective work on the part of Hawkeye and the Blonde Phantom should put an end to the ""Banner Bandit"" crime spree. And if it IS Bruce Banner, well then...umm...let's just hope it's not. All Ages ...$2.99",, | colorist:Guru-eFX | colorist:Chris Sotomayor | penciller:Tom Brennan | inker:Clayton Henry | letterer:Dave Sharpe | writer:Paul Tobin,, | onsaleDate:2009-08-12T00:00:00-0400 | focDate:2009-07-23T00:00:00-0400 | unlimitedDate:2010-11-11T00:00:00-0500, | printPrice:2.99 ,2009,8

