5662,Doctor Strange: The Oath (2006) #3,3,27044,80,"As he searches every dimension of the Marvel Universe for a cure to save the life of his dying friend, Doctor Strange finally learns the shocking true identity of the shadowy villain who holds Wong's life in his hands.", | Doctor Strange, | penciller (cover):Marcos Martin | colorist:Javier Rodriguez | letterer:Willie Schubert | writer:Brian K. Vaughan,, | onsaleDate:2006-12-06T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-12-12T00:00:00-0500 | digitalPurchaseDate:2011-06-21T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,12

