27018,Vengeance of the Moon Knight (2009) #3,3,23348,90,"Years ago, Moon Knight lost his mind and killed a man, cut off his face and brayed at the moon.  That man was his nemesis: Raoul Bushman. Now Bushman is back and looking for payback.  He's laid a trap for Moon Knight, emptying Ravenscar Asylum and the lunatics are running wild down Broadway.  For Moon Knight to defeat them - and Bushman - he'll need the full arsenal of his wits and weaponry.  Because nothing can prepare him for the madness of Herman the German and the Great Wall. Parental Advisory ...$2.99",, | letterer:Joe Caramagna | writer:Gregg Hurwitz | colorist:Jason Keith | colorist:Paul Mounts | penciller:Jerome Opena | penciller:Leinil Francis Yu,, | onsaleDate:2009-11-11T00:00:00-0500 | focDate:2009-10-22T00:00:00-0400 | unlimitedDate:2010-11-18T00:00:00-0500, | printPrice:2.99 ,2009,11

