24549,Avengers/Invaders (2008) #9,9,48028,35,"Picking up from the jaw-dropping events of Avengers/Invaders #8, our heroes find themselves back in time, with the fate of the very world on their shoulders. Disguised as the heroes of the golden past, Iron Man, Spider-Man, Wolverine, Spider-Woman, Ms. Marvel and Luke Cage now face Nazis, the power of the Cosmic Cube and the Red Skull... Avengers Assemble! Rated T  ...$2.99", | Captain America | Captain Marvel (Carol Danvers) | Human Torch | Iron Man | Luke Cage | Red Skull | Spider-Man | Spider-Woman (Jessica Drew) | Spitfire | Sub-Mariner | Toro (Thomas Raymond) | Union Jack (Brian Falsworth) | Wasp | Wolverine, | other:Dynamic Forces | colorist:Dynamite - InLight | colorist:Alex Ross | letterer:Todd Klein | writer:Jim Krueger | penciller:Steve Sadowski,, | onsaleDate:2009-04-01T00:00:00-0400 | focDate:2009-03-12T00:00:00-0400 | unlimitedDate:2010-01-01T00:00:00-0500, | printPrice:2.99 ,2009,4

