15704,Ultimate X-Men (2000) #14,14,104858,7,"World Tour Part 2 (of 8) After the little girl under Gambit's protection is kidnapped, the Ragin' Cajun goes on a search to find her. Unbeknownst to Gambit, the mobster called Hammerhead has the girl and wants Remy dead!", | Hammerhead (Ultimate) | Storm (Ultimate) | Wolverine (Ultimate) | X-Men (Ultimate), | letterer:Comicraft | letterer:Sharpe | writer:Chuck Austen | writer:Stan Lee | editor:Pete Franco | editor:Mark Powers | colorist:Richard Isanove | colorist:J.d. Smith | penciller (cover):Adam Kubert | inker:John Livesay | penciller:Esad Ribic,, | onsaleDate:2002-03-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-22T00:00:00-0500 | digitalPurchaseDate:2010-08-24T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,1

