30029,Spider-Girl (2010) #1,1,18394,128,"Spinning from the GRIM HUNT in AMAZING SPIDER-MAN!  Not every fight can get resolved by punching someone in the face'but Spider-Girl's gonna punch somebody anyway, just to make sure. Follow the swinging adventures of Anya Corazon, the Splendiferous Spider-Girl, as she balances the daily grind of teenage life with the bumps and bruises brought by banging 'bows with bad guys! Guest-starring the FANTASTIC FOUR and a villain that our hero could NEVER, EVER, EVER defeat. Paul Tobin (SPIDER-MAN, SUPER HEROES) and Clayton Henry (UNCANNY X-MEN) present an all-new hero for an all-new era! 40 pages/8 Page All-New Backup/Rated A '$3.99", | Spider-Girl (Anya Corazon) | Spider-Girl (May Parker), | penciller:Clayton Henry | penciller:Barry Kitson | writer:Paul Tobin,, | onsaleDate:2010-11-17T00:00:00-0500 | focDate:2010-10-22T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400, | printPrice:3.99 ,2011,8

