22961,Ghost Rider: Danny Ketch (2008) #3,3,17140,156,"Rats!  Rampages! Revelations!  With the mystery and madcappery ratcheting up a spike-encrusted notch, Danny Ketch finally receives some of the answers he's been,2008,12
<br>hunting. What's the true origin of the Spirit of Vengeance?  What's its true history?  What pointy-toothed terror is back from death to gnaw at his soul?  And what the hell is he doing one mile beneath the Antarctic icecap with only a talking magpie for company? Saltares and Spurrier serve-up a history lesson that'll shake the way you see the Ghost Rider mythos forever.  Vvvveeeengeaaance!
<br>Parental Advisory ...$3.99
<br>",, | colorist:Dan Brown | colorist:Clint Langley | letterer:Joe Caramagna | other:Chris Eliopoulos | inker:Tom Palmer | penciller:Javier Saltares | writer:Simon Spurrier,, | onsaleDate:2008-12-24T00:00:00-0500 | focDate:2008-12-04T00:00:00-0500 | unlimitedDate:2009-12-03T00:00:00-0500, | printPrice:3.99
 
