41707,X-Club (2011) #1,1,17552,121,"""WE DO SCIENCE!"" In the wake of SCHISM, the X-Men's Science Team takes it upon themselves to make a gesture of goodwill on behalf of mutantkind and better the world...using SCIENCE. But just as construction of the X-Club's state of the art space elevator nears completion, chaos erupts! And it appears to the world that mutants are to blame. Can Dr. Nemesis, Madison Jeffries, Kavita Rao and Danger clear the X-Men's name before their experiment backfires? Don't miss this new limited series that will surely change how you look at the X-Men and the Periodic Table of Elements FOREVER!", | Invaders | Magneto, | artist:Paul Davidson | letterer:Cory Petit | colorist:Rachelle C Rosenberg | writer:Simon Spurrier,, | onsaleDate:2011-12-07T00:00:00-0500 | focDate:2011-11-23T00:00:00-0500 | unlimitedDate:2013-02-01T00:00:00-0500 | digitalPurchaseDate:2011-12-07T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,12

