15567,Fantastic Four (1998) #46,46,57732,22,, | Captain Marvel (Carol Danvers) | Fantastic Four | Hulk | Human Torch | Invisible Woman | Namorita | Quasar (Phyla-Vell) | Silver Surfer | Uatu The Watcher, | editor:Tom Brevoort | editor:Bobbie Chase | editor:Andrew Lis | letterer:Albert Deschesne | letterer:Richard Starkings | colorist:Liquid Graphics | penciller:Jeff Johnson | writer:Jeph Loeb | writer:Rafael Marin | inker:Jesus Merino | inker:Joe Weems | penciller (cover):Carlos Pacheco,, | onsaleDate:2001-10-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-08-12T11:03:25-0400, | printPrice:0 ,2001,8

