28702,Realm of Kings: Inhumans (2009) #2,2,21242,104,"Guest starring the Mighty Avengers! It's more courtly intrigue and crushing cosmic action as Attilan faces threats from within and without! The Alpha Primitives revolt! Devos the Destroyer attacks from the heavens! The Inhuman Royal Family struggles to maintain control, but can they maintain their authority if they don't even trust each other? And how will the arrival of Quicksilver and the Mighty Avengers upset the balance of power? Rated T  ...$3.99",, | writer:Dan Abnett | writer:Andy Lanning | letterer:Joe Caramagna | inker:Andrew Hennessy | colorist:Frank Martin | penciller:Pablo Raimondi | penciller:STJEPAN SEJIC, | Realm of Kings, | onsaleDate:2009-12-16T00:00:00-0500 | focDate:2009-11-23T00:00:00-0500 | unlimitedDate:2011-03-18T00:00:00-0400 | digitalPurchaseDate:2012-07-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,12

