14339,X-Men (1991) #5,5,39272,28,, | Archangel | Banshee | Beast | Colossus | Cyclops | Forge | Gambit | Iceman | Jubilee | Longshot | Mojo | Omega Red | Psylocke | Rogue | Sabretooth | Spiral (Rita Wayword) | Storm | Wolverine | X-Men, | letterer:Lois Buhalis | letterer:Tom Orzechowski | writer:John Byrne | editor:Suzanne Gaffney | editor:Bob Harras | penciller (cover):Jim Lee | colorist:Joe Rosas | inker:Scott Williams,, | onsaleDate:1992-02-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-11-30T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,3

