927,Astonishing X-Men (2004) #6,6,134835,2,"Outnumbered and outgunned, the X-Men are finally brought together as a team by their newest addition â€"" but are they too late to stop the ""Cure"" from destroying mutantkind? ", | Beast | Colossus | Cyclops | Emma Frost | Kitty Pryde | Wolverine | X-Men, | penciller:John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Joss Whedon,, | onsaleDate:2004-11-03T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2009-10-30T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2004,11

