15702,Ultimate X-Men (2000) #12,12,108044,4,, | Beast (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Nick Fury (Ultimate) | Nightcrawler (Ultimate) | Quicksilver (Ultimate) | Rogue (Ultimate) | Sabretooth (Ultimate) | Scarlet Witch (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | letterer:Comicraft | letterer:Wes Abbot | penciller:Tom Derenick | editor:Pete Franco | editor:Mark Powers | colorist:Richard Isanove | penciller (cover):Adam Kubert | writer:Mark Millar,, | onsaleDate:2002-01-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-12-17T00:00:00-0500 | digitalPurchaseDate:2010-08-04T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,11

