17334,X-Men (2004) #206,206,97812,7,"MESSIAH COMPLEX Part 9,2007,12
<br>Layla Miller and Madrox make a startling discovery but their chances of escape appear bleak. The hunt for the baby continues as the casualties mount and a shocking turn of events reveals a traitor! 
<br>Rated A ...$2.99 
<br>", | X-Men, | penciller:Chris Bachalo | writer:Mike Carey | colorist:Edgar Delgado | penciller (cover):David Finch | letterer:Cory Petit | inker:Tim Townsend, | Messiah CompleX, | onsaleDate:2007-12-28T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2011-01-18T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
