29218,Avengers Academy (2010) #3,3,35629,45,SCARED STRAIGHT PART 1 The Academy kids are sent to The Raft to be scared straight by the all-new Thunderbolts. But things go from scary to downright insane when the Academy students are locked inside with Norman Osborn!, | Hank Pym | Iron Fist (Danny Rand) | Juggernaut | Justice | Luke Cage | Norman Osborn | Penance (Robert Baldwin) | Reptil | Tigra (Greer Nelson), | letterer:Joe Caramagna | colorist:Jeromy Cox | writer:Christos Gage | inker:Andrew Hennessy | penciller (cover):Mike McKone | editor:Bill Rosemann,, | onsaleDate:2010-08-18T00:00:00-0400 | focDate:2010-07-29T00:00:00-0400 | unlimitedDate:2011-08-02T00:00:00-0400 | digitalPurchaseDate:2011-11-22T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,8

