12618,Black Panther (1998) #49,49,20304,106,, | Black Panther | Iron Fist (Danny Rand) | Magneto, | colorist:Jose Albelo | colorist:Jennifer Schellinger | inker:Bob Almond | editor:Bill Jemas | editor:Mike Marts | editor:Joe Quesada | editor:Mike Raicht | editor:Nova Ren Suma | writer:Christopher Priest | letterer:Paul Tutrone | penciller (cover):Sal Velluto,, | onsaleDate:2002-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.5 ,2002,9

