39848,Fear Itself: The Worthy (2011) #1,1,20780,102,Enjoy all the Worthy tales presented in one digital package! Become acquainted with the Serpent's hammer-wielders and discover their path!, | Absorbing Man | Grey Gargoyle | Hulk | Juggernaut | Thing | Titania, | writer:Roberto Aguirre-Sacasa | writer:Tom DeFalco | writer:Greg Pak | writer:Jeff Parker | writer:Tom Peyer | writer:Frank Tieri | writer:Jennifer Van Meter | penciller:Mario Alberti | penciller:Elia Bonetti | penciller:Eric Canete | penciller:Sergio Cariello | penciller:Christos Gage | penciller:Clayton Henry | penciller:Javier Pulido | penciller:Declan Shalvey | penciller:Lee Weeks | editor:Tom Brennan | penciller (cover):Jelena Kevic Djurdjevic,, | onsaleDate:2011-07-27T00:00:00-0400 | focDate:2011-07-04T00:00:00-0400, | printPrice:0 ,2011,7

