39738,Amazing Spider-Man: Infested (2011) #1,1,6692,254,"One of Spider-Man's most twisted foes is back, and he's giving spider-powers to the people of New York! Good people, bad people - suddenly, Manhattan is full of great power! But what about responsibility? The road to Spider-Island starts here! Collecting material from AMAZING SPIDER-MAN #659-660 and #662-665.", | Spider-Man, | penciller (cover):Humberto Ramos,, | onsaleDate:2011-08-31T00:00:00-0400 | focDate:2011-08-17T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400, | printPrice:3.99 ,2011,8

