17994,X-Force (1991) #3,3,46484,29,, | Banshee (Theresa Rourke) | Boom Boom | Cable | Cannonball | Domino | Gideon | Juggernaut | Shatterstar | Spider-Man | Sunspot | Warpath | X-Force | X-Men, | letterer:Chris Eliopoulos | editor:Bob Harras | penciler:Rob Liefeld | writer:Fabian Nicieza | colorist:Joe Rosas,, | onsaleDate:1991-10-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2012-09-26T00:00:00-0400 | digitalPurchaseDate:2012-01-25T00:00:00-0500, | printPrice:1 | digitalPurchasePrice:1.99 ,2004,10

