21351,Ghost Rider (2006) #24,24,24485,88,"What do you get when you take a maximum security prison filled with sinners of every sort and add a bonafide Spirit of Vengeance to the mix?  A hot time in the old hoosegow, that's what you get.  In this first part of an all-new arc, Blaze goes behind bars, still hell-bent on vengeance, still looking for answers.  But is he prepared to face the mysterious man in cell 17?  The one with the sign on his door that says ""Do not open under any circumstances""?  The one who just got set loose?  Uh oh.  Bring your riot gear. Featuring art by Tan Eng Huat (Silver Surfer: In Thy Name).,2008,6
<br>Parental Advisory ...$2.99 
<br>",, | writer:Jason Aaron | letterer:Joe Caramagna | colorist:Marko Djurdjevic | colorist:Jose Villarrubia | other:Chris Eliopoulos | other:Tan Eng Huat,, | onsaleDate:2008-06-18T00:00:00-0400 | focDate:2008-05-29T00:00:00-0400 | unlimitedDate:2008-11-04T00:00:00-0500 | digitalPurchaseDate:2011-11-29T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
