38492,X-Men: Schism (2011) #2,2,7346,243,"The X-Men event of the decade starts here!  It's never been a more dangerous time to be a mutant. Even with their numbers at a record low, the world refuses to trust mutantkind...and after a mutant-triggered international incident, anti-mutant hatred hits new heights. Of course it's at this moment, when the mutant race needs most to stand together, that a split begins that will tear apart the very foundation of the X-Men. From superstar writer and Marvel Architect Jason Aaron and a full roster of comics' top artists, this is an X-tale that will reverberate for years to come! Come October, the X-Men landscape will be irreparably changed.", | Cyclops | Deadpool | Gambit | Northstar | Psylocke | Sentinels | Sub-Mariner | Wolverine, | writer:Jason Aaron | penciller:Frank Cho | editor:Nick Lowe, | X-Men: Schism, | onsaleDate:2011-07-27T00:00:00-0400 | focDate:2011-07-13T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2011-07-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,8

