39288,Wolverine (2010) #5.1,5.1,44332,24,"START READING with this POINT ONE issue. Logan's birthdays has never been his favorite time of the year, but not even he could anticipate just how bad it could get. One thing is for sure-one way or another, blood will be drawn! ",,,, | onsaleDate:2011-02-09T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-07-12T08:56:47-0400 | digitalPurchaseDate:2011-07-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,2

