18715,Thor (1998) #9,9,18350,115,"Asgard has disappeared! Back on Earth, Thor battles the lethal android known as Replicus!", | Odin | Thor, | editor:Tom Brevoort | inker:Klaus Janson | penciler:John Romita JR.,, | onsaleDate:1999-03-10T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2010-02-18T00:00:00-0500 | digitalPurchaseDate:2010-10-19T00:00:00-0400, | printPrice:1.99 | digitalPurchasePrice:1.99 ,2004,10

