24426,Amazing Spider-Man Annual (1964) #36,36,49930,35,"As Peter Parker prepares for the 2nd most important wedding day of his life, a new enemy brutally rises up from Spidey's past. Plus the introduction of some brand new family members promises to make this a wedding that he wishes never happened! Rated A ...$3.99", | Spider-Man, | letterer:Joe Caramagna | penciller:Olivier Coipel | other:Chris Eliopoulos | colorist:Antonio Fabela | colorist:Justin Ponsor | writer:Marc Guggenheim | inker:Andy Lanning | inker:Patrick Olliffe,, | onsaleDate:2009-07-08T00:00:00-0400 | focDate:2009-06-18T00:00:00-0400 | unlimitedDate:2009-11-09T00:00:00-0500 | digitalPurchaseDate:2011-02-09T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,7

