17524,Avengers (1998) #40,40,64853,11,, | Avengers | Black Knight (Sir Percy of Scandia) | Captain America | Captain Marvel (Carol Danvers) | Diablo | Doc Samson | Edwin Jarvis | Firebird | Hank Pym | Hulk | Iron Man | Kang | Quicksilver | Scarlet Witch | Silverclaw | Thor | Triathlon | Vision | Wonder Man, | letterer:Comicraft | letterer:Richard Starkings | letterer:Saida Temofonte | editor:Tom Brevoort | writer:Kurt Busiek | penciler:Alan Davis | inker:Mark Farmer | colorist:Tom Smith,, | onsaleDate:2001-05-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-03T00:00:00-0500 | digitalPurchaseDate:2013-03-12T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,3

