24360,Agents of Atlas (2009) #6,6,22570,99,"Disturbing visions plucked from the malignant mind of Norman Osborn lead the intrepid Agents to the darkest depths of the Atlantic Ocean, where Namora must have words with her infamous cousin - The Sub-Mariner! What happens next shocks her team, who must prepare to say goodbye to their aquatic avenger! Rated T  ...$2.99", | Agents of Atlas | Namora, | penciller:Gabriel Hardman | penciller:Leinil Francis Yu | colorist:Laura Martin | colorist:Jana Schirmer | writer:Jeff Parker | letterer:Nate Piekos, | Dark Reign, | onsaleDate:2009-06-03T00:00:00-0400 | focDate:2009-05-14T00:00:00-0400 | unlimitedDate:2010-01-05T00:00:00-0500, | printPrice:2.99 ,2009,6

