13938,Uncanny X-Men (1963) #397,397,132181,2,, | Archangel | Chamber | Iceman | Wolverine | X-Men, | writer:Joe Casey | penciller (cover):Ian Churchill | colorist:Hi Fi Design | inker:Danny K. Miki | penciller:Sean Phillips | penciller:Mel Rubi | editor:Mark Powers | letterer:Richard Starkings | letterer:Saida Temofonte,, | onsaleDate:2001-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-09-09T00:00:00-0400 | digitalPurchaseDate:2013-12-10T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,8

