4252,Young Avengers (2005) #12,12,56248,35,"FAMILY MATTERS PART 4 As Earth once again becomes embroiled in the Kree-Skrull War, one Young Avenger is mortally wounded â€"" while another must sacrifice his future to keep the planet from being consumed in the conflict.", | Captain America | Hawkeye (Kate Bishop) | Patriot | Spider-Man | Spider-Woman (Jessica Drew) | Vision | Wiccan | Young Avengers, | penciller (cover):Jim Cheung | writer:Allan Heinberg | letterer:Cory Petit | colorist:Justin Ponsor | inker:Robert Stull,, | onsaleDate:2006-06-28T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-04-28T00:00:00-0400 | digitalPurchaseDate:2010-10-05T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,6

