104,Secret War (2004) #1,1,47769,32,"The most popular and acclaimed writer in comics reveals the darkest chapter in MARVEL UNIVERSE history in this quarterly limited series MEGA-EVENT!,2004,5
<br>When Nick Fury finds a disturbing connection between many of Marvel's deadliest villains, he puts together a ragtag team of the MU's most misunderstood heroes for a secret mission to do what the U.S. government could never allow, eventually leading to a super-powered blowout between a 'Who's Who' of NYC heroes and mutants!
<br>Featuring the American debut of the stunning, fully painted work of Italian artist Gabrielle Dell'otto. 48 pages (with ads) include special material detailing the events leading up to the war, who the major players are and what is the SECRET in this SECRET WAR?
<br>48 PGS./MARVEL PSR...$3.99
<br>",, | writer:Brian Michael Bendis | penciller (cover):Gabriele Dell'Otto,, | onsaleDate:2004-02-04T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-02-15T14:38:08-0500 | digitalPurchaseDate:2011-03-16T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
