21505,Incredible Hercules (2008) #119,119,52587,38,"SACRED INVASION PART 4 Betrayed by one of their own, their strategy in shambles, Hercules and the God Squad find themselves marooned on a hostile world with countless hordes of alien slaves!",, | inker:Roger Bonet | inker:Klaus Janson | letterer:Joe Caramagna | other:Chris Eliopoulos | other:Rafa Sandoval | colorist:Marte Gracia | colorist:Dean White | writer:Greg Pak | writer:Fred Van Lente | penciller (cover):John Romita JR., | Secret Invasion, | onsaleDate:2008-07-16T00:00:00-0400 | focDate:2008-06-26T00:00:00-0400 | unlimitedDate:2009-07-03T00:00:00-0400 | digitalPurchaseDate:2010-10-26T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,7

