29941,Nation X (2009) #2,2,33596,55,"IN THIS ISSUE: Jubilee returns to the X-Men, Gambit has trouble adjusting to life on Utopia, Northstar deals with the distance that island living necessitates and No-Girl has to save all the X-Men from a foe living right under their noses. Part 2 (of 4) Rated A ...$3.99",, | writer:John Barber | writer:C. B. Cebulski | penciler:Becky Cloonan | penciler:Tim Fish | colorist:Morry Hollowell | inker:Dustin Weaver,, | onsaleDate:2010-01-13T00:00:00-0500 | focDate:2009-12-17T00:00:00-0500 | unlimitedDate:2011-03-09T00:00:00-0500 | digitalPurchaseDate:2014-12-30T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,1

