27344,X-Men Legacy (2008) #227,227,63249,25,"While San Francisco is still reeling from the onslaught of the Dark Avengers, Rogue struggles to cope with a new power and perspective and the young X-student Trance undergoes a terrifying transformation!", | X-Men, | writer:Mike Carey | inker:Rachel Dodson | inker:Edgar Tadeo | penciller:Terry Dodson | penciller:Dustin Weaver | other:Chris Eliopoulos | letterer:Cory Petit | colorist:Brian Reber, | Dark Reign, | onsaleDate:2009-08-19T00:00:00-0400 | focDate:2009-07-30T00:00:00-0400 | unlimitedDate:2011-02-03T00:00:00-0500 | digitalPurchaseDate:2011-01-26T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,8

