850,Kabuki (2004) #2,2,16704,143,"""THE ALCHEMY"" PART 2 An all-new start for Kabuki and the perfect jumping-on point for new readers! After escaping the institution for defective government agents, Kabuki follows Akemi's directions to meet someone who can give her a new identity and a plan", | Kabuki, | penciller (cover):David Mack,, | onsaleDate:2004-09-29T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500, | printPrice:2.99 ,2004,9

