4292,Marvel Adventures Spider-Man (2005) #16,16,6115,175,Leapin' Lizards! When Dr. Curt Connors reverts to his reptilian alter-ego Peter Parker's the only guy who can help. But does even Spider-Man stand a chance against every reptile in New York City? 32 PGS./All Ages , | Spider-Man, | penciller (cover):Amanda Conner | penciller:Patrick Scherberger | writer:Zeb Wells,, | onsaleDate:2006-06-07T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.99 ,2006,6

