15635,Daredevil (1998) #33,33,50673,20,, | Black Widow | Daredevil | Spider-Man, | letterer:Comicraft | letterer:Wes Abbot | letterer:Jimmy Betancourt | letterer:Richard Starkings | editor:Kelly Lamy | editor:Axel Alonso | editor:Nanci Dakesian | editor:John Miesegaes | editor:Stuart Moore | writer:Brian Michael Bendis | writer:Ron Zimmerman | penciller:Greg Capullo | colorist:Matt Hollingsworth | colorist:Dan Kemp | colorist:Avalon Studio | penciller (cover):Alex Maleev | inker:Danny K. Miki,, | onsaleDate:2002-07-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-05-05T00:00:00-0400 | digitalPurchaseDate:2011-11-01T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,5

