12632,Black Panther (1998) #61,61,15732,134,,,,, | onsaleDate:2003-09-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:0 ,2003,6

