25975,Mighty Avengers (2007) #31,31,49457,34,"The epic conclusion!  The MIGHTY AVENGERS and members of the NEW AVENGERS, YOUNG AVENGERS and the AVENGERS RESISTANCE assemble against the incalculable might of THE UNSPOKEN!  Plus QUICKSILVER is reunited with the INHUMANS... now what will they do with him?   All this and the strange secret of the Infinite Avengers Mansion stands revealed!  This one's got it all! Rated A ...$2.99", | Amadeus Cho | Hank Pym | Hercules | Quicksilver | Stature | Vision, | penciller:Sean Chen | penciller:Marko Djurdjevic | writer:Christos Gage | writer:Dan Slott | letterer:Dave Lanphear | inker:Mark Morales | colorist:John Rauch,, | onsaleDate:2009-11-18T00:00:00-0500 | focDate:2009-10-29T00:00:00-0400 | unlimitedDate:2011-03-22T00:00:00-0400 | digitalPurchaseDate:2011-11-22T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,11

