30385,Dark Wolverine (2009) #85,85,47527,26,"""RECKONING"" PART 1 OF 4 It's time. After years of waiting in the wings, Daken now moves toward his destiny of becoming the new Romulus. But to do so, he must combine forces with his father, Wolverine...who has a much different goal in mind. Will Daken finally get what he's wanted his entire life? Or will he finally get what he deserves? Parental Advisory ...$2.99",, | writer:Marjorie Liu | writer:Daniel Way | penciller:Stephen Segovia,, | onsaleDate:2010-04-21T00:00:00-0400 | focDate:2010-03-25T00:00:00-0400 | unlimitedDate:2010-11-03T00:00:00-0400 | digitalPurchaseDate:2011-12-13T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,4

