562,Exiles (2001) #50,50,37959,51,"""THE BIG M"" PART 1 (OF 2) A 50th-issue spectacular! Celebrate the Exiles 50th-issue anniversary as the reality-trotting team goes head-to-head against no less than the Brotherhood of Evil Mutants! There's someone very familiar leading the Brotherhood, someone who very well could put an end to the Exiles once and for all!", | Exiles, | writer:Tony Bedard | colorist:Jung Choi | penciller (cover):Mizuki Sakakibara,, | onsaleDate:2004-08-04T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:2.99 ,2004,8

